,startTime,endTime,control,transitionType,targetLocX,targetLocY,targetLocZ,targetRotX,targetRotY,targetRotZ,targetDimX,targetDimY,targetDimZ,targetType,uid,sid,cid,interfaceID,numClicks,draggingDuration,resetIKNum,topViewDuration,sideViewDuration,frontViewDuration,numViewSwitches,cycleLength
56,1604086555.221,1604086561.389,drag,press/release,6.08708160598822,3.092873423515312,-0.8596403224692266,90,0,0,0.14160479638569867,0.14160479638569867,1.0,cylinder,1vR0JXgfnMfTo5bUAJErPXBdog93,-MKv-ZDRGtenv4GpFfVH,-MKv-a8KXkz-lllzf1sU,drag-press/release,2,3.9,0,6.167,0.001,0.0,1,6.167999982833862
57,1604086595.448,1604086615.423,drag,press/release,3.145557555205779,1.110575553526953,-3.4300629525447306,0,0,90,0.14552094172146282,2.061004171882237,0.38522727247016103,box,1vR0JXgfnMfTo5bUAJErPXBdog93,-MKv-ZDRGtenv4GpFfVH,-MKv-jxswFPFwS3McMUI,drag-press/release,4,1604086627.478,0,23.365,0.0,-3.39,3,19.975000143051147
58,1604086620.464,1604087038.437,drag,press/release,3.2964083436193596,2.198306833174892,1.7157958577415187,0,90,90,0.14552094172146282,2.061004171882237,0.38522727247016103,box,1vR0JXgfnMfTo5bUAJErPXBdog93,-MKv-ZDRGtenv4GpFfVH,-MKv-q3krsjCsIrESxFU,drag-press/release,80,-1047.392,2,-257.483,560.799,114.657,22,417.97300004959106
59,1604086566.117,1604086590.655,drag,press/release,4.775727256627734,2.375532741608348,-1.4115855189270927,90,0,0,0.14160479638569867,0.14160479638569867,1.0,cylinder,1vR0JXgfnMfTo5bUAJErPXBdog93,-MKv-ZDRGtenv4GpFfVH,-MKv-cn_zw9nzVBFdm_Q,drag-press/release,6,37.695,0,-9.633,34.171,0.0,3,24.537999868392944
60,1604089955.63,1604089988.424,targetdrag,click,4.06076133881568,3.5543123808120387,-0.2721569650935174,90,0,0,0.13278613905718392,0.13278613905718392,1.0,cylinder,5406npKuKpdfDwmKZD26uRz8I7w1,-MKvCS5eZ-_n45f9TNIM,-MKvCZJiba-oAvJShaps,targetdrag-click,6,-1.0,0,35.598,-28.004,25.2,4,32.793999910354614
61,1604090011.255,1604090082.685,targetdrag,click,3.8986244927933806,2.764123216923657,-0.588183989689119,0,90,90,0.08290730428184641,1.782922509537757,0.38008582481843867,box,5406npKuKpdfDwmKZD26uRz8I7w1,-MKvCS5eZ-_n45f9TNIM,-MKvCltrMFwh70jIOZKy,targetdrag-click,20,-1.0,1,36.561,48.044,-13.175,5,71.42999982833862
62,1604089942.372,1604089946.342,targetdrag,click,6.397104733337428,2.0628351999924943,-0.6073496168659844,90,0,0,0.13278613905718392,0.13278613905718392,1.0,cylinder,5406npKuKpdfDwmKZD26uRz8I7w1,-MKvCS5eZ-_n45f9TNIM,-MKvCW4Z2_B_Z3BQMS94,targetdrag-click,2,-1.0,0,3.97,0.0,0.0,1,3.9700000286102295
63,1604089995.573,1604090001.726,targetdrag,click,3.0567098383875217,2.472841246908899,-3.941786672214876,0,0,90,0.08290730428184641,1.782922509537757,0.38008582481843867,box,5406npKuKpdfDwmKZD26uRz8I7w1,-MKvCS5eZ-_n45f9TNIM,-MKvCi3pBp678CiIF-sf,targetdrag-click,2,-1.0,0,0.001,6.152,0.0,2,6.153000116348267
64,1604090102.554,1604090140.983,targetdrag,click,2.006579027086556,1.5517077072132524,-2.9617602247122083,0,45,90,0.08290730428184641,1.782922509537757,0.38008582481843867,box,5406npKuKpdfDwmKZD26uRz8I7w1,-MKvCS5eZ-_n45f9TNIM,-MKvD7BPuRoEs5_zAhzR,targetdrag-click,10,-1.0,0,5.119,53.809,-20.499,5,38.42900013923645
65,1604022799.827,1604022806.712,target,click,5.328888726181087,1.6169457055351713,0.23344509326731977,90,0,0,0.12168574714549858,0.12168574714549858,1.0,cylinder,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCNrIgRBoHqAy2sjE,target-click,3,-1.0,0,5.671,1.214,0.0,2,6.884999990463257
66,1604022853.26,1604022871.192,target,click,3.0144577145156335,2.805616302865036,0.5699546157361786,0,45,90,0.1186889817226984,2.0079347921976956,0.35653165883033555,box,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrC_uBXwHQVVrIYL7r,target-click,9,-1.0,0,0.0,0.001,17.931,2,17.931999921798706
67,1604022830.924,1604022849.111,target,click,3.9829474823327873,1.5440917106050422,0.7047158054662539,0,90,90,0.1186889817226984,2.0079347921976956,0.35653165883033555,box,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCVSBOvc68LusQdAL,target-click,7,-1.0,0,10.684,2.238,5.265,4,18.187000036239624
68,1604022792.638,1604022795.131,target,click,6.202056291555644,2.015812437135295,-0.6784557397871471,90,0,0,0.12168574714549858,0.12168574714549858,1.0,cylinder,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCM5yXF8Y9qrpb6U-,target-click,1,-1.0,0,2.492,0.0,0.001,1,2.493000030517578
69,1604022814.959,1604022824.178,target,click,1.770463536035761,2.523067543258456,0.16467767471724315,0,0,90,0.1186889817226984,2.0079347921976956,0.35653165883033555,box,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCRYjdp_fBtnlcfaS,target-click,2,-1.0,0,2.887,1.334,4.998,3,9.218999862670898
70,1604086198.907,1604086221.579,targetdrag,click,6.305238983919603,1.9765184466491021,-0.8272771851975115,90,0,0,0.13812279424542562,0.13812279424542562,1.0,cylinder,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzE8vmfqUjly_PpZn,targetdrag-click,4,-1.0,2,22.672,0.0,0.0,1,22.67199993133545
71,1604086233.18,1604086242.394,targetdrag,click,5.816837679709362,2.212330165653719,0.5332607065845272,90,0,0,0.13812279424542562,0.13812279424542562,1.0,cylinder,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzMWRNxdmBy6kIOhd,targetdrag-click,2,-1.0,0,9.214,0.0,0.0,1,9.21399998664856
72,1604086247.225,1604086356.666,targetdrag,click,3.8975967675089462,1.9767462638195572,-3.672577008165461,0,0,90,0.09052173606110255,1.9881947545384877,0.32905847015340167,box,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzPwtA8ABA98dY3dA,targetdrag-click,6,-1.0,5,174.642,-54.372,-10.829,5,109.44099998474121
73,1604086489.186,1604086499.706,targetdrag,click,3.8673545709141712,2.631495945995435,-1.1212985971653562,0,45,90,0.09052173606110255,1.9881947545384877,0.32905847015340167,box,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKv-L0YBgL50hN-7gD4,targetdrag-click,2,-1.0,0,-3.432,3.435,10.517,2,10.519999980926514
74,1604086361.827,1604086421.629,targetdrag,click,2.7323248807905807,2.1813065478986986,0.6691372778604716,0,90,90,0.09052173606110255,1.9881947545384877,0.32905847015340167,box,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzqvYHhSKgAnEx7Ni,targetdrag-click,12,-1.0,0,36.719,-6.746,29.829,4,59.80200004577637
75,1604085233.555,1604085284.681,arrow,press/release,3.356368786198086,1.0868112972449118,1.2817675690832937,0,90,90,0.11603193270747925,1.8418589002457124,0.34597636488830485,box,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvYTIm9-n0VbsRNsT,arrow-press/release,20,3208170580.8,0,0.002,29.024,22.1,5,51.12599992752075
76,1604085168.818,1604085177.257,arrow,press/release,6.11701782758802,3.085230205934268,-0.5946178290622274,90,0,0,0.13755196328120325,0.13755196328120325,1.0,cylinder,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvIenRhBTTcdP5RMS,arrow-press/release,4,1604085176.274,0,8.436,0.0,0.003,1,8.438999891281128
77,1604085290.013,1604085333.294,arrow,press/release,3.12778007435987,1.3692561073770033,-2.1406434020862766,0,45,90,0.11603193270747925,1.8418589002457124,0.34597636488830485,box,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvlFSBy012GnoP1bj,arrow-press/release,12,-39.523,0,0.001,35.353,7.927,4,43.28099989891052
78,1604085182.086,1604085196.342,arrow,press/release,5.6555752368274685,3.179115169096745,-0.9061010304017219,90,0,0,0.13755196328120325,0.13755196328120325,1.0,cylinder,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvLu6rWrxlDpKCYkv,arrow-press/release,6,1604085203.131,0,12.277,1.976,0.003,2,14.25600004196167
79,1604085201.378,1604085229.137,arrow,press/release,2.7687426163694804,2.9158637536574696,-1.793544649276801,0,0,90,0.11603193270747925,1.8418589002457124,0.34597636488830485,box,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvQbX7AD64DJ2S1CK,arrow-press/release,10,46.762,0,-6.726,34.485,0.0,3,27.759000062942505
80,1604022318.724,1604022329.256,panel,press/release,6.363876690203795,3.080007277565163,-0.970470458402016,90,0,0,0.13972722786515973,0.13972722786515973,1.0,cylinder,dQbmgAzPG4YWfY7SPOSRqnuuwNh1,-MKrAVrzsm_niKeBcO7p,-MKrAYP3YHu0gAXyCj-E,panel-press/release,12,1604022337.957,0,10.532,0.0,0.0,1,10.532000064849854
81,1604022490.987,1604022542.394,panel,press/release,3.71687541195505,2.4523820435997368,1.8567483009060535,0,90,90,0.13629985061387961,2.185091600426654,0.307214911496669,box,dQbmgAzPG4YWfY7SPOSRqnuuwNh1,-MKrAVrzsm_niKeBcO7p,-MKrBCSfrdbWYmRFQodG,panel-press/release,36,-59.133,0,-15.673,26.159,40.921,4,51.40700006484985
82,1604022334.026,1604022359.587,panel,press/release,4.075571012275734,1.418083123566769,-0.2563657479447494,90,0,0,0.13972722786515973,0.13972722786515973,1.0,cylinder,dQbmgAzPG4YWfY7SPOSRqnuuwNh1,-MKrAVrzsm_niKeBcO7p,-MKrAb89kw1QFHq909Im,panel-press/release,22,1604022365.278,0,25.561,-20.913,20.913,3,25.560999870300293
83,1604022364.277,1604022486.349,panel,press/release,1.8082250839323701,1.0092055917268987,0.18421149666728365,0,0,90,0.13629985061387961,2.185091600426654,0.307214911496669,box,dQbmgAzPG4YWfY7SPOSRqnuuwNh1,-MKrAVrzsm_niKeBcO7p,-MKrAiWpYJjLc4a8wV-P,panel-press/release,84,148.607,4,58.866,-91.174,154.38,7,122.07200002670288
84,1604022546.671,1604022624.551,panel,press/release,2.74302652396623,2.5917635981697162,1.1376063662628475,0,45,90,0.13629985061387961,2.185091600426654,0.307214911496669,box,dQbmgAzPG4YWfY7SPOSRqnuuwNh1,-MKrAVrzsm_niKeBcO7p,-MKrBQ2jbftcl5oGyfoD,panel-press/release,60,1604022425.286,2,43.839,0.0,34.041,3,77.88000011444092
85,1604027192.181,1604027661.726,targetdrag,click,4.623524285676519,1.0267886484073232,-1.78492461164121,90,0,0,0.13841063489388764,0.13841063489388764,1.0,cylinder,PvrHmTURkMUHCgjQfHRvjAQk7rY2,-MKrSal_7700tMCdUNcF,-MKrT8CpG0d4o7EVEi2n,targetdrag-click,122,-1.0,7,251.147,35.853,182.545,9,469.54500007629395
86,1604027070.349,1604027185.124,targetdrag,click,6.259460686752774,1.6952693473875864,-0.9043072059644335,90,0,0,0.13841063489388764,0.13841063489388764,1.0,cylinder,PvrHmTURkMUHCgjQfHRvjAQk7rY2,-MKrSal_7700tMCdUNcF,-MKrSfTCsm1Wmf1zv1P_,targetdrag-click,26,-1.0,1,114.774,110.994,-110.993,4,114.77500009536743
87,1604027667.692,1604027976.157,targetdrag,click,1.606674315412022,1.2600311487081841,1.8097769215946773,0,0,90,0.0982347757533223,1.750587687220906,0.3516810740923951,box,PvrHmTURkMUHCgjQfHRvjAQk7rY2,-MKrSal_7700tMCdUNcF,-MKrUxIgnlbo-2u97MEY,targetdrag-click,88,-1.0,8,396.359,60.142,-148.036,9,308.4650001525879
88,1604028290.614,1604028550.53,targetdrag,click,2.556773586464827,2.241770308038067,-0.5672278671838722,0,45,90,0.0982347757533223,1.750587687220906,0.3516810740923951,box,PvrHmTURkMUHCgjQfHRvjAQk7rY2,-MKrSal_7700tMCdUNcF,-MKrXKNqo2vLtf_CKFXR,targetdrag-click,88,-1.0,11,202.412,128.897,-71.393,7,259.9159998893738
89,1604027983.336,1604028281.48,targetdrag,click,3.6947350635002403,1.2124605665400519,1.6774484120595883,0,90,90,0.0982347757533223,1.750587687220906,0.3516810740923951,box,PvrHmTURkMUHCgjQfHRvjAQk7rY2,-MKrSal_7700tMCdUNcF,-MKrW9Mcq1BovvbL4nTi,targetdrag-click,88,-1.0,8,-246.872,283.628,261.388,11,298.14400005340576
90,1604086152.642,1604086178.489,drag,press/release,2.0421796540721235,2.3907672727338523,1.1979589544597724,0,0,90,0.19323789809230868,1.7155716362116984,0.32253274687561706,box,jKPIRfxjjjQsfyJE0a13D4ghRZo2,-MKuyvz7CqjgWI74veAP,-MKuz2r1R0a3GiHgSdWQ,drag-press/release,10,3208172365.848,0,14.072,11.775,0.0,3,25.847000122070312
91,1604086134.996,1604086139.365,drag,press/release,6.065214890032083,2.406160765491209,-0.8735582190255664,90,0,0,0.14762069029034375,0.14762069029034375,1.0,cylinder,jKPIRfxjjjQsfyJE0a13D4ghRZo2,-MKuyvz7CqjgWI74veAP,-MKuyzYJfdfSKWUGIvom,drag-press/release,2,1604086138.997,0,4.369,0.0,0.0,1,4.36899995803833
92,1604086144.557,1604086148.136,drag,press/release,5.940183828664906,2.769167606824431,0.15420145376791883,90,0,0,0.14762069029034375,0.14762069029034375,1.0,cylinder,jKPIRfxjjjQsfyJE0a13D4ghRZo2,-MKuyvz7CqjgWI74veAP,-MKuz0sh1jknJYoBP39T,drag-press/release,2,2.213,0,3.579,0.0,0.0,1,3.5789999961853027
93,1604086206.466,1604086221.468,drag,press/release,3.6819095134653903,2.337576917911525,0.9602325108107284,0,45,90,0.19323789809230868,1.7155716362116984,0.32253274687561706,box,jKPIRfxjjjQsfyJE0a13D4ghRZo2,-MKuyvz7CqjgWI74veAP,-MKuzG-1F3zdi5Aht5xj,drag-press/release,12,13.491,0,12.55,2.452,0.0,2,15.001999855041504
94,1604086182.904,1604086201.57,drag,press/release,3.7775155420192306,1.6282743049428974,-2.2208464368340595,0,90,90,0.19323789809230868,1.7155716362116984,0.32253274687561706,box,jKPIRfxjjjQsfyJE0a13D4ghRZo2,-MKuyvz7CqjgWI74veAP,-MKuzAEscuFjFnS1YHZm,drag-press/release,12,4812258593.14,0,12.66,6.006,0.0,2,18.66599988937378
95,1604085292.772,1604085334.405,target,click,3.148178699461349,2.5914862726677934,0.7909900541136814,0,90,90,0.151542482381834,2.262727520101129,0.37747403005236096,box,r0dXSZHRpyMSboDsriv1G5BcTdy1,-MKuvVyewEwYcFPTm5CO,-MKuvlvZzJQwPCTHxpvY,target-click,10,-1.0,0,14.178,-18.715,46.17,5,41.632999897003174
96,1604085262.485,1604085288.66,target,click,3.996132787597322,1.9215460533554638,-1.6552272334870692,0,0,90,0.151542482381834,2.262727520101129,0.37747403005236096,box,r0dXSZHRpyMSboDsriv1G5BcTdy1,-MKuvVyewEwYcFPTm5CO,-MKuveXKv1bbwx4tqq8J,target-click,7,-1.0,0,0.0,19.053,7.122,2,26.175000190734863
97,1604085231.54,1604085242.506,target,click,6.442608223350459,3.2618992680013843,-0.713155950938609,90,0,0,0.1245274561822256,0.1245274561822256,1.0,cylinder,r0dXSZHRpyMSboDsriv1G5BcTdy1,-MKuvVyewEwYcFPTm5CO,-MKuvXyoSEJYlKPmvGlh,target-click,2,-1.0,0,10.965,-9.374,9.375,2,10.966000080108643
98,1604085247.738,1604085258.557,target,click,4.624399003298615,1.0723083695911635,-0.14046388573918378,90,0,0,0.1245274561822256,0.1245274561822256,1.0,cylinder,r0dXSZHRpyMSboDsriv1G5BcTdy1,-MKuvVyewEwYcFPTm5CO,-MKuvavuusPnMZ4S9d69,target-click,3,-1.0,0,2.451,8.368,0.0,3,10.819000005722046
99,1604085338.482,1604085370.507,target,click,2.8479388759840325,2.5431390753033916,-1.867158928746337,0,45,90,0.151542482381834,2.262727520101129,0.37747403005236096,box,r0dXSZHRpyMSboDsriv1G5BcTdy1,-MKuvVyewEwYcFPTm5CO,-MKuvx4miLEfAwgS2Tee,target-click,4,-1.0,0,-6.805,19.759,19.071,4,32.02499985694885
100,1604094895.919,1604094991.592,panel,press/release,2.9071106291159317,2.260002791150929,-0.13630120034427584,0,45,90,0.13584994697716338,1.7967161234073534,0.3119719654677538,box,LwqMaltmu1aYlN14KuF6VgIFwII2,-MKvV1zUa5vozVRkKm9w,-MKvVPRj6Sz1JQYgDvap,panel-press/release,88,19.928,3,64.414,64.289,-33.03,8,95.67300009727478
101,1604094821.719,1604094834.804,panel,press/release,5.401427087378039,1.0494397443878773,-1.3514652847432043,90,0,0,0.13797422137864113,0.13797422137864113,1.0,cylinder,LwqMaltmu1aYlN14KuF6VgIFwII2,-MKvV1zUa5vozVRkKm9w,-MKvV7KMUqEiMVJdTOya,panel-press/release,18,3208189676.67,0,16.297,0.0,-3.212,2,13.084999799728394
102,1604094868.716,1604094885.52,panel,press/release,2.8955184322605434,2.2737596622494656,-1.5056616781975176,0,90,90,0.13584994697716338,1.7967161234073534,0.3119719654677538,box,LwqMaltmu1aYlN14KuF6VgIFwII2,-MKvV1zUa5vozVRkKm9w,-MKvVIngfFna2OCxmDzr,panel-press/release,28,24.623,0,14.976,0.0,1.828,3,16.80399990081787
103,1604094839.784,1604094863.529,panel,press/release,2.542892445315699,1.1796842539365686,1.5955476086894826,0,0,90,0.13584994697716338,1.7967161234073534,0.3119719654677538,box,LwqMaltmu1aYlN14KuF6VgIFwII2,-MKvV1zUa5vozVRkKm9w,-MKvVBjcx3sEcHXSEqUe,panel-press/release,36,4812284538.24,0,22.131,0.0,1.614,3,23.74500012397766
104,1604094807.568,1604094815.181,panel,press/release,6.15165922149303,2.896069622093088,-0.8812044999153135,90,0,0,0.13797422137864113,0.13797422137864113,1.0,cylinder,LwqMaltmu1aYlN14KuF6VgIFwII2,-MKvV1zUa5vozVRkKm9w,-MKvV3sFuCm75z_ffUf_,panel-press/release,14,-4.96,0,7.612,0.0,0.001,1,7.61299991607666
105,1604093842.407,1604093861.555,target,click,2.1370234874530647,2.0955332844484635,-0.2060538036908115,0,45,90,0.1039295438302351,2.0823133009956085,0.3838310512964616,box,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvROEbxUMAb4u2nFYX,target-click,12,-1.0,0,22.353,5.242,-8.447,4,19.14800000190735
106,1604093775.083,1604093788.298,target,click,6.284395032302469,1.6974881514286433,-0.7389191357730628,90,0,0,0.1461573705902805,0.1461573705902805,1.0,cylinder,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvR7nfgJnbcwZZvvf8,target-click,2,-1.0,0,11.856,1.359,0.0,2,13.21500015258789
107,1604093828.221,1604093838.026,target,click,3.0227237877042348,1.0506455088781732,-2.5312046570127253,0,90,90,0.1039295438302351,2.0823133009956085,0.3838310512964616,box,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvRKlxroKAy3lBT8QQ,target-click,8,-1.0,0,2.224,0.001,7.58,2,9.805000066757202
108,1604093802.544,1604093823.953,target,click,1.5512300253991453,2.673304324546929,-2.932879213452708,0,0,90,0.1039295438302351,2.0823133009956085,0.3838310512964616,box,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvREVk6tFrj-kzFhod,target-click,6,-1.0,0,32.113,8.054,-18.758,3,21.409000158309937
109,1604093793.503,1604093798.271,target,click,5.757101889713654,2.917454282088626,0.3880481245304268,90,0,0,0.1461573705902805,0.1461573705902805,1.0,cylinder,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvRCIUKhaK_wjWaARw,target-click,1,-1.0,0,1.586,3.182,0.0,2,4.767999887466431
110,1604085557.519,1604085568.872,drag,press/release,2.6203685237572922,2.587153526765816,-2.319318700645779,0,45,90,0.13723590216531065,2.120687880695705,0.39605710788230386,box,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwmZEU2JbsLXW8sda,drag-press/release,6,4.51,0,0.0,0.0,11.353,2,11.352999925613403
111,1604085462.666,1604085470.567,drag,press/release,6.465377111101255,1.6994716015931934,-0.6221727601375441,90,0,0,0.1348358304706914,0.1348358304706914,1.0,cylinder,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwQP9MR6kMNPsbtOt,drag-press/release,4,1604085469.328,0,6.533,1.368,0.0,2,7.901000022888184
112,1604085491.15,1604085523.471,drag,press/release,2.9637857157403475,1.790445571004482,-1.6826732845433865,0,0,90,0.13723590216531065,2.120687880695705,0.39605710788230386,box,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwXMDOgqElJlKHMhD,drag-press/release,14,1604085486.768,0,16.44,15.881,0.0,3,32.32099986076355
