,startTime,endTime,control,transitionType,targetLocX,targetLocY,targetLocZ,targetRotX,targetRotY,targetRotZ,targetDimX,targetDimY,targetDimZ,targetType,uid,sid,cid,interfaceID,numClicks,draggingDuration,resetIKNum,topViewDuration,sideViewDuration,frontViewDuration,numViewSwitches,cycleLength
227,1604085969.775,1604085981.58,arrow,press/release,6.1493646294604005,2.2749171174909764,-0.6681444927516009,90,0,0,0.14535978541807903,0.14535978541807903,1.0,cylinder,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuyMCj3OrusGJDyFJc,arrow-press/release,4,1604085980.233,0,11.805,0.0,0.0,1,11.804999828338623
228,1604086068.218,1604086104.754,arrow,press/release,3.8834949192831627,2.0463914730337582,0.5132227217637384,0,90,90,0.10092789136178985,2.031159399015317,0.3474493604426683,box,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuyjEuKNLPG1tJZNq4,arrow-press/release,14,1604086133.834,0,31.553,36.536,-31.553,3,36.53600001335144
229,1604085985.64,1604086014.669,arrow,press/release,4.82912436218008,3.441601661363355,-0.9576396161511911,90,0,0,0.14535978541807903,0.14535978541807903,1.0,cylinder,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuyQ4cGzvIbc1I3MQ1,arrow-press/release,12,1604086049.468,0,24.427,4.602,0.0,2,29.02899980545044
230,1604092886.118,1604092903.204,target,click,3.4453507078136436,1.8467183613540392,-3.28664562135311,0,0,90,0.10815821371016379,2.0468914536381395,0.36207479494531597,box,sM6PHnBsGbT4whBx0g925vJzhvy1,-MKvNbKGpd_JaxJBRmsk,-MKvNjlaNE1hT129QJep,target-click,5,-1.0,0,6.403,10.683,0.0,3,17.085999965667725
231,1604092875.184,1604092881.82,target,click,4.318983280258651,1.9800847663725678,-0.10381668053309512,90,0,0,0.14749784891420084,0.14749784891420084,1.0,cylinder,sM6PHnBsGbT4whBx0g925vJzhvy1,-MKvNbKGpd_JaxJBRmsk,-MKvNh5kTPm-xaSXNr_2,target-click,3,-1.0,0,6.636,0.0,0.0,1,6.635999917984009
232,1604092858.401,1604092869.599,target,click,6.182026876718725,1.8255790753596433,-0.5774899914857119,90,0,0,0.14749784891420084,0.14749784891420084,1.0,cylinder,sM6PHnBsGbT4whBx0g925vJzhvy1,-MKvNbKGpd_JaxJBRmsk,-MKvNd-WsYhhcqFvP1j4,target-click,4,-1.0,0,1.4,9.798,0.0,3,11.197999954223633
233,1604092907.436,1604092936.88,target,click,3.612171825332147,2.7301929120531003,0.6140602899892009,0,90,90,0.10815821371016379,2.0468914536381395,0.36207479494531597,box,sM6PHnBsGbT4whBx0g925vJzhvy1,-MKvNbKGpd_JaxJBRmsk,-MKvNoyg0YdMi__mKWQG,target-click,6,-1.0,0,34.574,19.144,-24.274,4,29.444000005722046
234,1604092941.549,1604092972.556,target,click,2.671251129594165,2.662296360301087,0.3335415547214815,0,45,90,0.10815821371016379,2.0468914536381395,0.36207479494531597,box,sM6PHnBsGbT4whBx0g925vJzhvy1,-MKvNbKGpd_JaxJBRmsk,-MKvNxIhAOcp4XjtMLVk,target-click,9,-1.0,0,-14.217,0.0,45.224,4,31.006999969482422
235,1604086392.11,1604086507.268,arrow,press/release,2.075684835171678,2.505499483298515,-2.580628662715319,0,45,90,0.1893131190801734,2.1832305127467495,0.3505371648116546,box,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzyJivxdelwnKLHl1,arrow-press/release,70,6416346188.385,0,5.311,66.602,43.245,12,115.1579999923706
236,1604086304.292,1604086318.13,arrow,press/release,4.72921302932459,1.230751989842605,-1.6837788837265637,90,0,0,0.13877218683584372,0.13877218683584372,1.0,cylinder,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzcsZrzxqgVNLDQ75,arrow-press/release,8,16.606,0,15.162,-1.324,0.0,4,13.838000059127808
237,1604086294.635,1604086300.176,arrow,press/release,6.461219755112839,2.310994189094448,-0.9479273219446098,90,0,0,0.13877218683584372,0.13877218683584372,1.0,cylinder,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzaWfoHZFVZNqHBwu,arrow-press/release,4,1604086299.155,0,5.54,0.001,0.0,1,5.541000127792358
238,1604086322.441,1604086350.135,arrow,press/release,2.650798269786626,2.3506849634730114,-3.35117738711111,0,0,90,0.1893131190801734,2.1832305127467495,0.3505371648116546,box,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzhJ9vOSFlhGlDECj,arrow-press/release,20,4812259010.932,0,19.315,22.365,-13.986,4,27.694000005722046
239,1604086354.172,1604086388.347,arrow,press/release,3.3725209467938644,1.9177610291860687,-2.306800431813633,0,90,90,0.1893131190801734,2.1832305127467495,0.3505371648116546,box,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzp2wFPIJdNT1_qgw,arrow-press/release,26,1604086379.535,0,38.288,-30.725,26.612,6,34.174999952316284
240,1604115714.703,1604115724.009,panel,press/release,6.137030888127228,2.630318427136436,-0.5899783951675817,90,0,0,0.14427318394533428,0.14427318394533428,1.0,cylinder,2BD2dj1LR4RyLPoaeS2o72DBiaB3,-MKwjlPPl-0X_r4xC0D9,-MKwjp9LA_E8cnzLAlvg,panel-press/release,20,3208231443.456,0,9.306,0.0,0.0,1,9.305999994277954
241,1604116107.193,1604116157.7,panel,press/release,2.579500021322187,2.675122464938638,-3.8303459115025165,0,45,90,0.196358982330496,2.2854459912609046,0.31092300536244316,box,2BD2dj1LR4RyLPoaeS2o72DBiaB3,-MKwkb97LmpGdr6lBz9f,-MKwlJyu6Fmj02uNogYV,panel-press/release,42,169.285,0,4.119,28.956,17.432,5,50.50699996948242
242,1604115925.291,1604115951.671,panel,press/release,6.423477339800281,3.490623158581826,-0.8445876591025612,90,0,0,0.1363108832623113,0.1363108832623113,1.0,cylinder,2BD2dj1LR4RyLPoaeS2o72DBiaB3,-MKwkb97LmpGdr6lBz9f,-MKwkcZfTuja3YTDHLaH,panel-press/release,52,1604115992.844,0,22.976,3.401,0.003,2,26.380000114440918
243,1604116003.931,1604116102.297,panel,press/release,3.519631586131275,1.6045023457258427,-2.343780432030418,0,90,90,0.196358982330496,2.2854459912609046,0.31092300536244316,box,2BD2dj1LR4RyLPoaeS2o72DBiaB3,-MKwkb97LmpGdr6lBz9f,-MKwkvlQr9AuxupBBTcF,panel-press/release,108,1604116204.35,0,-4.227,0.001,102.592,7,98.3659999370575
244,1604115957.309,1604115998.89,panel,press/release,1.7559128310905245,1.0094659337345195,-3.5154413738845958,0,0,90,0.196358982330496,2.2854459912609046,0.31092300536244316,box,2BD2dj1LR4RyLPoaeS2o72DBiaB3,-MKwkb97LmpGdr6lBz9f,-MKwkkNxlxYV7Gs0ZkZK,panel-press/release,38,1604115948.665,0,38.349,35.68,-32.448,4,41.581000089645386
245,1604086447.064,1604086497.436,arrow,press/release,3.8684196054268227,1.5810968705813897,0.6391318160625037,0,45,90,0.19744072896173592,1.7601203011647983,0.3232181649823862,box,rZe9z0KPKfQeEX016aU3WkCco153,-MKuz68bbtZe4rznsCh_,-MKv-AjNt6OkBZPKtSe2,arrow-press/release,28,91.966,0,32.614,8.54,9.218,5,50.372000217437744
246,1604086251.773,1604086442.756,arrow,press/release,3.1317725477731635,1.9139689117045178,-2.2901198803482075,0,90,90,0.19744072896173592,1.7601203011647983,0.3232181649823862,box,rZe9z0KPKfQeEX016aU3WkCco153,-MKuz68bbtZe4rznsCh_,-MKuzR2xrLigX186YX78,arrow-press/release,90,1604086233.855,3,121.484,-98.777,168.276,22,190.98300004005432
247,1604086208.246,1604086247.356,arrow,press/release,3.433391959375264,1.2296449876722986,-0.5674839310680619,0,0,90,0.19744072896173592,1.7601203011647983,0.3232181649823862,box,rZe9z0KPKfQeEX016aU3WkCco153,-MKuz68bbtZe4rznsCh_,-MKuzGQqPz4nrXPABAmD,arrow-press/release,16,4812258691.541,0,37.034,2.075,0.001,4,39.109999895095825
248,1604086177.468,1604086188.584,arrow,press/release,6.391756733803164,3.4517574519550616,-0.8426381121764633,90,0,0,0.12459266146765377,0.12459266146765377,1.0,cylinder,rZe9z0KPKfQeEX016aU3WkCco153,-MKuz68bbtZe4rznsCh_,-MKuz8uwkWeABSsAuHrR,arrow-press/release,6,3208172375.665,0,20.658,0.0,-9.542,2,11.116000175476074
249,1604086193.928,1604086203.766,arrow,press/release,5.869238918654003,2.1030262286793047,-0.9645339571843552,90,0,0,0.12459266146765377,0.12459266146765377,1.0,cylinder,rZe9z0KPKfQeEX016aU3WkCco153,-MKuz68bbtZe4rznsCh_,-MKuzCw7FLr-EAd4f2j_,arrow-press/release,4,3208172403.052,0,4.862,-4.861,9.837,3,9.838000059127808
250,1604088710.414,1604088746.53,panel,press/release,3.6254286720883853,1.816819422428681,1.5870251933541333,0,0,90,0.16018359549246594,2.1484637122792294,0.3287802739992286,box,ziLm9NEdJWQBLmqKsswNbsoGFSj2,-MKv7ZwAdUAKypQU4VjL,-MKv7oJD_bHJ0lPoP0N8,panel-press/release,74,4812266303.377,0,14.905,-26.896,48.107,4,36.115999937057495
251,1604088805.896,1604088867.651,panel,press/release,3.859386144575378,2.2839498430893297,0.7675002846721624,0,45,90,0.16018359549246594,2.1484637122792294,0.3287802739992286,box,ziLm9NEdJWQBLmqKsswNbsoGFSj2,-MKv7ZwAdUAKypQU4VjL,-MKv8Ac7abe_Js5Kwl9J,panel-press/release,142,3208178075.045,0,14.466,-15.636,62.925,6,61.75500011444092
252,1604088688.257,1604088704.609,panel,press/release,4.312633055210087,1.1633231000630444,-1.4342469866286223,90,0,0,0.14781356676829394,0.14781356676829394,1.0,cylinder,ziLm9NEdJWQBLmqKsswNbsoGFSj2,-MKv7ZwAdUAKypQU4VjL,-MKv7iu0cXDqgD6nRETA,panel-press/release,24,3208177359.216,0,14.22,2.132,0.0,3,16.35199999809265
253,1604088655.216,1604088683.128,panel,press/release,6.437290753619031,2.280968980186699,-0.8261479202036326,90,0,0,0.14781356676829394,0.14781356676829394,1.0,cylinder,ziLm9NEdJWQBLmqKsswNbsoGFSj2,-MKv7ZwAdUAKypQU4VjL,-MKv7apkXJ9Cd_d1ZhDz,panel-press/release,38,66.89,1,51.687,-23.775,0.0,2,27.911999940872192
254,1604088753.066,1604088801.298,panel,press/release,3.9944549739837063,2.846085069147891,0.4100477821747539,0,90,90,0.16018359549246594,2.1484637122792294,0.3287802739992286,box,ziLm9NEdJWQBLmqKsswNbsoGFSj2,-MKv7ZwAdUAKypQU4VjL,-MKv7yieLsF5ARessTCQ,panel-press/release,104,222.869,0,27.04,46.543,-25.351,6,48.23200011253357
255,1604085778.137,1604085818.373,targetdrag,click,2.467091584488072,1.79971901416905,-3.3479977074911225,0,90,90,0.12295604017395287,1.957278349935379,0.3046449570687549,box,5SzbbnAWq5SbbxIZMDdaoEraNWp1,-MKuwzrmVv9EDIvRMYJo,-MKuxcQOMjboTWJWAAKD,targetdrag-click,12,-1.0,0,-22.974,14.562,48.648,5,40.23599982261658
256,1604085635.979,1604085640.336,targetdrag,click,5.376806747145695,3.22163453484971,-1.2958978911945633,90,0,0,0.12040457055111599,0.12040457055111599,1.0,cylinder,5SzbbnAWq5SbbxIZMDdaoEraNWp1,-MKuwzrmVv9EDIvRMYJo,-MKux4iAQGggI5Hf-7gh,targetdrag-click,2,-1.0,0,0.0,2.531,1.826,2,4.35699987411499
257,1604085620.69,1604085631.5,targetdrag,click,6.243155305537703,3.2445785107681884,-0.803611947285236,90,0,0,0.12040457055111599,0.12040457055111599,1.0,cylinder,5SzbbnAWq5SbbxIZMDdaoEraNWp1,-MKuwzrmVv9EDIvRMYJo,-MKux0zHkB-cyUT9_kpw,targetdrag-click,4,-1.0,0,9.424,-4.81,6.196,3,10.809999942779541
258,1604085645.108,1604085773.506,targetdrag,click,3.947022084028032,2.6820183156348993,1.7512418126895604,0,0,90,0.12295604017395287,1.957278349935379,0.3046449570687549,box,5SzbbnAWq5SbbxIZMDdaoEraNWp1,-MKuwzrmVv9EDIvRMYJo,-MKux6woN1N-HDK7fO4S,targetdrag-click,42,-1.0,2,154.352,5.712,-31.666,10,128.39800000190735
259,1604085823.669,1604085918.663,targetdrag,click,3.453783936423897,1.0860046546674567,1.1029902045019568,0,45,90,0.12295604017395287,1.957278349935379,0.3046449570687549,box,5SzbbnAWq5SbbxIZMDdaoEraNWp1,-MKuwzrmVv9EDIvRMYJo,-MKuxnXp4kZV9h_zOF8m,targetdrag-click,34,-1.0,2,7.134,119.7,-31.84,9,94.99400019645691
260,1604086495.83,1604086511.74,arrow,press/release,6.445728036708557,1.6566634519487304,-0.6142007583430558,90,0,0,0.14491592427695044,0.14491592427695044,1.0,cylinder,1pGP3Ti9OSSQ7ZzKEc5GcuHgyYg1,-MKv-LDoU_ZWfSQCXFQ8,-MKv-MdL8odSJgBmRuKf,arrow-press/release,8,7.229,0,11.612,4.298,0.0,2,15.910000085830688
261,1604086516.872,1604086522.725,arrow,press/release,5.399305912283723,2.922085937052623,-0.8836970510588817,90,0,0,0.14491592427695044,0.14491592427695044,1.0,cylinder,1pGP3Ti9OSSQ7ZzKEc5GcuHgyYg1,-MKv-LDoU_ZWfSQCXFQ8,-MKv-Rm7-jqlWLonDlem,arrow-press/release,2,2.35,0,3.212,2.641,0.0,2,5.852999925613403
262,1604086738.719,1604086856.063,arrow,press/release,2.9518277131533344,2.206628530726185,0.005970921267048013,0,45,90,0.1588137196409276,1.9062388868869542,0.35251417726754747,box,1pGP3Ti9OSSQ7ZzKEc5GcuHgyYg1,-MKv-LDoU_ZWfSQCXFQ8,-MKv0HwUKLtOSj5AD-8h,arrow-press/release,32,-127.751,0,130.871,66.913,-80.44,9,117.3439998626709
263,1604086526.905,1604086561.703,arrow,press/release,1.765179810478862,2.0716672133571294,-2.2191578021142466,0,0,90,0.1588137196409276,1.9062388868869542,0.35251417726754747,box,1pGP3Ti9OSSQ7ZzKEc5GcuHgyYg1,-MKv-LDoU_ZWfSQCXFQ8,-MKv-UDtpmKjcRHj5Lk3,arrow-press/release,14,34.74,0,23.414,20.258,-8.874,4,34.79800009727478
264,1604086566.236,1604086730.042,arrow,press/release,2.3137965006679506,2.107932550838006,-2.573288251231906,0,90,90,0.1588137196409276,1.9062388868869542,0.35251417726754747,box,1pGP3Ti9OSSQ7ZzKEc5GcuHgyYg1,-MKv-LDoU_ZWfSQCXFQ8,-MKv-cpRRg6Pd_Q_sLU4,arrow-press/release,38,1604086267.3,0,296.666,-179.039,46.179,10,163.80599999427795
265,1604014366.105,1604014384.364,drag,press/release,4.985298586359819,3.4734729636616706,0.5570937868650949,90,0,0,0.12186433144537723,0.12186433144537723,1.0,cylinder,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhCqOfWIWxugU_9qs,drag-press/release,4,1604014382.204,0,11.425,-11.424,18.258,3,18.259000062942505
266,1604014422.397,1604014473.526,drag,press/release,3.567171237400569,2.4523423850588375,-0.22080124843028104,0,90,90,0.1477866401742609,1.9059008919014127,0.38795210302005,box,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhQ_xTN_Dq8ooLCW5,drag-press/release,18,66.513,0,36.803,-2.622,16.948,6,51.12899994850159
267,1604014389.054,1604014418.464,drag,press/release,2.526481352661657,1.676104037782498,-3.7916100860214916,0,0,90,0.1477866401742609,1.9059008919014127,0.38795210302005,box,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhIRymtP093Dag_Ps,drag-press/release,10,1604014399.335,0,-17.42,38.907,7.923,5,29.41000008583069
268,1604014348.19,1604014361.672,drag,press/release,6.056799427976233,2.8453833449527397,-0.9386680316457257,90,0,0,0.12186433144537723,0.12186433144537723,1.0,cylinder,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqh8TTBbY4UHiNb3Y-,drag-press/release,6,6.657,0,6.904,0.001,6.577,4,13.48199987411499
269,1604014477.343,1604014495.005,drag,press/release,2.1598122237919744,1.629845117992983,-2.86100355037999,0,45,90,0.1477866401742609,1.9059008919014127,0.38795210302005,box,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhd-UO3N56EnGVyRZ,drag-press/release,10,1604014496.665,0,23.693,9.993,-16.024,3,17.66200017929077
270,1604085354.217,1604085372.172,arrow,press/release,2.0671273848988245,2.644934184611284,0.7528050415972238,0,45,90,0.1947428763789473,1.7615345317095292,0.36460885163099255,box,pp2sUL9W9tbyhU5pcd3BfaF6qgZ2,-MKuvfDKHXk5-QeH0D2I,-MKuw-vdGib-30ZPvgyj,arrow-press/release,10,4812256099.425,0,7.911,17.954,-7.91,2,17.954999923706055
271,1604085280.417,1604085287.581,arrow,press/release,4.483123544634658,2.2863989090982986,0.8733434599824497,90,0,0,0.1314011412257201,0.1314011412257201,1.0,cylinder,pp2sUL9W9tbyhU5pcd3BfaF6qgZ2,-MKuvfDKHXk5-QeH0D2I,-MKuviuW9OJGTeBRpCMQ,arrow-press/release,4,3208170572.585,0,7.163,0.001,0.0,1,7.164000034332275
272,1604085291.643,1604085297.707,arrow,press/release,3.3449300571812994,2.5226797716844342,-3.349024726658643,0,0,90,0.1947428763789473,1.7615345317095292,0.36460885163099255,box,pp2sUL9W9tbyhU5pcd3BfaF6qgZ2,-MKuvfDKHXk5-QeH0D2I,-MKuvldvTOKorz_lFCat,arrow-press/release,4,1604085298.529,0,6.064,0.0,0.0,1,6.064000129699707
273,1604085269.879,1604085276.269,arrow,press/release,6.485748844367207,2.301274060673107,-0.813855722217149,90,0,0,0.1314011412257201,0.1314011412257201,1.0,cylinder,pp2sUL9W9tbyhU5pcd3BfaF6qgZ2,-MKuvfDKHXk5-QeH0D2I,-MKuvgKrbPkFOoYlmb9B,arrow-press/release,4,0.565,0,6.39,0.0,0.0,1,6.390000104904175
274,1604085301.825,1604085350.232,arrow,press/release,3.2954879970772177,1.9804696474046546,1.194740073652266,0,90,90,0.1947428763789473,1.7615345317095292,0.36460885163099255,box,pp2sUL9W9tbyhU5pcd3BfaF6qgZ2,-MKuvfDKHXk5-QeH0D2I,-MKuvo80pzivGZyj-d_u,arrow-press/release,30,3208170747.431,0,25.176,2.368,20.863,4,48.40700006484985
275,1604085923.228,1604085942.629,arrow,press/release,5.915211810475659,3.627225881867739,-1.4471379897269725,90,0,0,0.12852307147075667,0.12852307147075667,1.0,cylinder,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuyAqRPcmSATwiyn4a,arrow-press/release,6,5.552,0,0.001,9.57,9.83,3,19.401000022888184
276,1604085904.664,1604085917.887,arrow,press/release,6.3891763250906575,2.3341338385228525,-0.9661213315865536,90,0,0,0.12852307147075667,0.12852307147075667,1.0,cylinder,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuy6JNolg3NWcI73-K,arrow-press/release,4,8.336,0,13.221,0.002,0.0,2,13.223000049591064
277,1604086196.213,1604086284.492,arrow,press/release,3.4442057833475066,1.1857507609028137,-1.748337167146853,0,45,90,0.1502019837610913,1.7204756758149682,0.3747724787371135,box,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuzDUpQulWIBAuHUrH,arrow-press/release,50,9624517482.392,0,47.078,68.329,-27.128,7,88.27900004386902
278,1604085946.983,1604085958.084,arrow,press/release,3.773708096495965,2.463570338613618,-1.0729981528514765,0,0,90,0.1502019837610913,1.7204756758149682,0.3747724787371135,box,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuyGdbYP3BSUV6oaBX,arrow-press/release,4,10.762,0,-2.808,11.1,2.809,2,11.1010000705719
279,1604085962.441,1604086191.626,arrow,press/release,2.0509955298167846,1.305607167522571,-0.8169670225978498,0,90,90,0.1502019837610913,1.7204756758149682,0.3747724787371135,box,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuyKQ8Ja6zul9hfzqP,arrow-press/release,118,1604086429.693,1,226.993,12.27,-10.078,18,229.18499994277954
280,1604088062.165,1604088065.443,drag,press/release,4.016066242602889,2.625296887597754,-1.5582320656820623,90,0,0,0.1333825107206956,0.1333825107206956,1.0,cylinder,NHCS0h08fqQSZZr3kPxQPnv1GAx2,-MKv5G2NkZmWMwug9lQG,-MKv5L2KcQlTijUJWFdH,drag-press/release,2,1604088065.201,0,3.278,0.0,0.0,1,3.2780001163482666
281,1604088069.257,1604088083.836,drag,press/release,1.5787586424151159,1.0836752371535616,-2.717600676960685,0,0,90,0.15278399759571948,1.8822864973526585,0.3388285125557585,box,NHCS0h08fqQSZZr3kPxQPnv1GAx2,-MKv5G2NkZmWMwug9lQG,-MKv5Mm8mSWglF3cGdyt,drag-press/release,10,3208176158.347,0,19.371,-4.792,0.0,3,14.578999996185303
282,1604088054.947,1604088058.182,drag,press/release,6.462221766457258,2.0298728619538684,-0.5205091624474731,90,0,0,0.1333825107206956,0.1333825107206956,1.0,cylinder,NHCS0h08fqQSZZr3kPxQPnv1GAx2,-MKv5G2NkZmWMwug9lQG,-MKv5JHY41HQWs4gBE6C,drag-press/release,2,1604088057.973,0,3.235,0.0,0.0,1,3.234999895095825
283,1604088087.655,1604088105.863,drag,press/release,3.8911320698185423,2.9599891288932536,0.30058079833248286,0,90,90,0.15278399759571948,1.8822864973526585,0.3388285125557585,box,NHCS0h08fqQSZZr3kPxQPnv1GAx2,-MKv5G2NkZmWMwug9lQG,-MKv5RGbX9P2nrM9Kqrh,drag-press/release,12,3.614,0,26.496,4.323,-12.611,4,18.20799994468689
284,1604088109.606,1604088122.808,drag,press/release,3.5972162503042124,2.8705078553199836,1.7023669341026082,0,45,90,0.15278399759571948,1.8822864973526585,0.3388285125557585,box,NHCS0h08fqQSZZr3kPxQPnv1GAx2,-MKv5G2NkZmWMwug9lQG,-MKv5WcazcXzWBNloRjl,drag-press/release,10,4812264349.739,0,8.285,-2.278,7.195,4,13.202000141143799
